Log Count,Time Stamp,Acceleration x,Acceleration y,Acceleration z,Gyro x,Gyro y,Gyro z,Vertical Speed,Desired Height,Actual Height,Throttle,Desired Pitch,Actual Pitch,Pitch Adjustment,Desired Roll,Actual Roll,Roll Adjustment,Desired Yaw,Actual Yaw,Yaw Adjustment,Blob x-coord,
1357,392.145652,-0.041016,0.007617,0.970996,23.434487,-30.779773,-13.676058,7.649994,40,40.630001,0.576123,0,-0.846835,0.032772,0,0.561854,-0.024373,-12.100869,-10.739497,-0.004687,161,-1
1358,392.150631,0.197266,0.058398,1.072559,21.478463,-36.63997,-15.644622,7.649994,40,40.630001,0.57611,0,-1.097502,0.039636,0,0.689117,-0.023554,-12.100869,-10.817392,-0.001538,161,-1
1359,392.155614,-0.060547,-0.023633,1.021777,-9.373356,31.210126,-7.770366,7.649994,40,40.630001,0.576098,0,-0.910295,-0.020881,0,0.630578,0.003778,-12.066492,-10.856111,-0.008763,157,3
1360,392.160589,-0.220703,-0.043164,0.931934,-6.972782,20.771651,-13.894787,7.649994,40,40.630001,0.576085,0,-0.703691,-0.013214,0,0.574666,0.002073,-12.066492,-10.925238,-0.001384,157,3
1361,392.165576,0.099609,0.062305,1.013965,29.302557,-49.367587,-14.332246,7.649994,40,40.630001,0.576073,0,-0.983392,0.049947,0,0.743596,-0.030763,-12.066492,-10.996712,0.000072,157,3
1362,392.170569,0.126953,0.027148,1.068652,-11.5072,3.465755,-11.707494,7.649994,40,40.630001,0.57606,0,-1.008077,0.004013,0,0.694223,0.005195,-12.066492,-11.055168,-0.001861,157,3
1363,392.175559,-0.201172,-0.086133,0.93584,-19.242382,43.20522,-7.551637,6.799889,40,40.425999,0.578568,0,-0.697928,-0.032831,0,0.557959,0.012897,-12.066492,-11.092851,-0.005687,157,3
1364,392.180537,-0.130859,-0.008008,0.928027,18.455518,-15.213623,-9.301471,6.799889,40,40.425999,0.578559,0,-0.708903,0.018225,0,0.643828,-0.0206,-12.066492,-11.139153,-0.003208,157,3
1365,392.185529,0.181641,0.101367,1.010059,18.277698,-40.027897,-15.207164,6.799889,40,40.425999,0.578551,0,-0.975713,0.041743,0,0.773846,-0.021353,-12.066492,-11.215068,0.004037,157,3
1366,392.190509,-0.001953,-0.027539,0.978809,-28.489037,28.371594,-5.145614,6.799889,40,40.425999,0.578542,0,-0.826957,-0.018986,0,0.618037,0.020547,-12.066492,-11.240693,-0.006142,157,3
1367,392.195501,-0.248047,-0.105664,0.885059,-19.331292,40.732947,-9.082742,6.799889,40,40.425999,0.578534,0,-0.504272,-0.032026,0,0.470446,0.013585,-12.066492,-11.286034,-0.001386,157,3
1368,392.200478,0.009766,0.038867,0.963184,29.480374,-31.512297,-8.426554,6.799889,40,40.425999,0.578525,0,-0.659582,0.032104,0,0.63174,-0.030137,-12.066492,-11.327973,-0.001487,157,3
1369,392.205468,0.169922,0.058398,1.037402,3.518614,-25.102708,-14.113517,6.799889,40,40.425999,0.578517,0,-0.846043,0.027813,0,0.670326,-0.00775,-12.066492,-11.398399,0.005451,157,3
1370,392.210452,-0.142578,-0.086133,0.931934,-32.756724,47.96663,-3.177049,6.799889,40,40.425999,0.578508,0,-0.538337,-0.0381,0,0.467155,0.025324,-11.986278,-11.414233,-0.00466,153,7
1371,392.215429,-0.216797,-0.058789,0.90459,0.317849,23.793314,-7.551637,-8.499908,40,39.950001,0.611013,0,-0.317561,-0.018547,0,0.440365,-0.003352,-11.986278,-11.451818,0.000446,153,7
1372,392.220427,0.130859,0.085742,0.970996,36.682098,-66.856611,-11.051306,-8.499908,40,39.950001,0.611014,0,-0.701669,0.063242,0,0.65806,-0.036605,-11.986278,-11.507052,0.004882,153,7
1373,392.22539,0.076172,-0.004102,0.99834,-9.373356,14.819887,-8.645283,-8.499908,40,39.950001,0.611015,0,-0.654252,-0.008365,0,0.607538,0.003938,-11.986278,-11.549959,0.002961,153,7
1374,392.230389,-0.228516,-0.086133,0.912402,-18.620011,52.270213,-4.708154,-8.499908,40,39.950001,0.611016,0,-0.286459,-0.043615,0,0.473529,0.012943,-11.986278,-11.573494,-0.000833,153,7
1375,392.235386,-0.087891,0.031055,0.951465,21.567373,-18.41842,-4.926884,-8.499908,40,39.950001,0.611017,0,-0.335854,0.018418,0,0.592734,-0.022959,-11.986278,-11.598114,-0.00026,153,7
1376,392.240359,0.208984,0.081836,0.99834,20.678272,-59.989197,-11.270035,-8.499908,40,39.950001,0.611018,0,-0.71432,0.057337,0,0.726739,-0.023119,-11.986278,-11.65416,0.007165,153,7
1377,392.245348,-0.033203,-0.062695,0.990527,-12.751941,27.547504,-4.926884,-8.499908,40,39.950001,0.611019,0,-0.557427,-0.020148,0,0.63401,0.006702,-11.986278,-11.67874,0.000865,153,7
1378,392.250336,-0.255859,-0.058789,0.916309,-3.594197,35.605275,-5.364343,-8.499908,40,39.950001,0.61102,0,-0.261925,-0.029243,0,0.586857,-0.000961,-11.986278,-11.705497,0.001697,153,7
1379,392.255319,0.068359,0.097461,0.986621,28.946916,-55.777177,-5.364343,0.850105,40,40.493999,0.590134,0,-0.563175,0.052606,0,0.768881,-0.030629,-11.986278,-11.732228,0.00207,153,7
1380,392.260299,0.193359,0.038867,1.072559,-5.3724,-21.531649,-9.5202,0.850105,40,40.493999,0.590124,0,-0.738487,0.023946,0,0.753919,-0.000575,-11.986278,-11.779639,0.007084,153,7
1381,392.265281,-0.181641,-0.101758,1.006152,-21.554045,49.431678,-2.302132,0.850105,40,40.493999,0.590114,0,-0.412595,-0.040257,0,0.601781,0.014608,-11.871686,-11.791109,0.001286,150,10
1382,392.270272,-0.173828,-0.008008,0.978809,12.943089,-10.818476,0.54135,0.850105,40,40.493999,0.590104,0,-0.388091,0.01215,0,0.66005,-0.015903,-11.871686,-11.788406,-0.00173,150,10
1383,392.275243,0.185547,0.097461,1.049121,21.033913,-70.244542,-8.207824,0.850105,40,40.493999,0.590095,0,-0.80322,0.066907,0,0.799673,-0.023938,-11.871686,-11.829207,0.008002,150,10
1384,392.280228,0.048828,-0.031445,1.064746,-30.711789,27.822201,-4.708154,0.850105,40,40.493999,0.590085,0,-0.677191,-0.019552,0,0.631543,0.022392,-11.871686,-11.852678,0.004665,150,10
1385,392.285226,-0.279297,-0.090039,0.982715,-13.729953,48.79072,0.54135,0.850105,40,40.493999,0.590075,0,-0.312808,-0.040394,0,0.522597,0.008333,-11.871686,-11.849972,-0.00087,150,10
1386,392.29021,-0.017578,0.050586,1.010059,35.792996,-61.271115,-0.333568,0.850105,40,40.493999,0.590065,0,-0.604422,0.057689,0,0.718633,-0.036252,-11.871686,-11.851634,0.000069,150,10
1387,392.295195,0.216797,0.050586,1.068652,2.362783,-22.081042,-9.73893,-2.550125,40,39.745998,0.599863,0,-0.790943,0.024791,0,0.746747,-0.007275,-11.871686,-11.900183,0.010596,150,10
1388,392.300197,-0.134766,-0.070508,1.006152,-25.466091,58.130409,3.384831,-2.550125,40,39.745998,0.599868,0,-0.43909,-0.047663,0,0.587541,0.018122,-11.871686,-11.883252,-0.003383,150,10
1389,392.305174,-0.263672,-0.027539,0.955371,6.097009,6.212723,3.603561,-2.550125,40,39.745998,0.599873,0,-0.290665,-0.003392,0,0.603156,-0.009531,-11.871686,-11.865317,-0.003863,150,10
1390,392.3102,0.138672,0.081836,1.013965,23.967947,-84.52877,-5.801801,-2.550125,40,39.745998,0.599878,0,-0.764772,0.079104,0,0.753799,-0.026178,-11.871686,-11.894477,0.006394,150,10
